3290.900    0.03374 3290.900    0.00868 3290.900   -0.00485 3290.900    0.00843 3290.900    0.03101 3290.900    0.01649 3290.900    0.01535 3290.900    0.00838 3290.900    0.02225 3290.900    0.00049 3290.900   -0.00625 3290.900   -0.00057 3290.900   -0.00758 3290.900    0.00382 3290.900    0.00141 3290.900    0.00357 3290.900    0.01103 3290.900   -0.00074 3290.900    0.00323 3290.900    0.00338
3291.000    0.03717 3291.000    0.00666 3291.000   -0.00124 3291.000    0.00182 3291.000    0.00698 3291.000    0.02179 3291.000    0.02321 3291.000    0.00343 3291.000    0.01102 3291.000   -0.00401 3291.000   -0.00328 3291.000   -0.00032 3291.000    0.00397 3291.000   -0.00172 3291.000    0.00094 3291.000   -0.00009 3291.000    0.00318 3291.000   -0.00202 3291.000   -0.00009 3291.000    0.00286
3291.100    0.03709 3291.100    0.01302 3291.100    0.00913 3291.100    0.00895 3291.100    0.00884 3291.100    0.00319 3291.100    0.00966 3291.100    0.00819 3291.100    0.00907 3291.100    0.00903 3291.100    0.00746 3291.100   -0.00406 3291.100    0.00111 3291.100    0.00557 3291.100    0.00204 3291.100    0.00413 3291.100    0.00436 3291.100    0.00054 3291.100    0.00590 3291.100    0.00095
3291.200    0.04656 3291.200    0.00736 3291.200    0.02079 3291.200    0.02365 3291.200    0.00854 3291.200    0.00141 3291.200    0.00554 3291.200    0.00991 3291.200    0.01333 3291.200    0.00195 3291.200    0.00245 3291.200   -0.00611 3291.200    0.00334 3291.200    0.00433 3291.200    0.00361 3291.200    0.00622 3291.200   -0.00016 3291.200    0.00217 3291.200    0.00558 3291.200    0.00025
3291.300    0.03842 3291.300    0.01650 3291.300    0.01271 3291.300    0.03010 3291.300    0.03749 3291.300    0.00887 3291.300    0.00120 3291.300    0.01276 3291.300    0.00746 3291.300   -0.00843 3291.300    0.00687 3291.300    0.00703 3291.300    0.00064 3291.300   -0.00272 3291.300    0.00237 3291.300    0.00335 3291.300   -0.00141 3291.300   -0.00052 3291.300   -0.00042 3291.300    0.00351
3291.500    0.03599 3291.500    0.01469 3291.500    0.01627 3291.500    0.01889 3291.500    0.02241 3291.500    0.02751 3291.500    0.00995 3291.500    0.01254 3291.500    0.01006 3291.500    0.00274 3291.500    0.00101 3291.500   -0.00492 3291.500    0.00456 3291.500   -0.00165 3291.500   -0.00316 3291.500    0.00112 3291.500   -0.00240 3291.500   -0.00240 3291.500    0.00283 3291.500    0.00758
3291.600    0.04105 3291.600    0.01434 3291.600    0.02061 3291.600    0.00319 3291.600    0.01030 3291.600    0.01844 3291.600    0.01391 3291.600    0.00748 3291.600    0.00614 3291.600    0.00251 3291.600    0.00096 3291.600    0.00243 3291.600   -0.01404 3291.600    0.00137 3291.600   -0.00275 3291.600   -0.00409 3291.600   -0.00455 3291.600   -0.00087 3291.600   -0.00248 3291.600    0.00337
3291.700    0.04173 3291.700    0.02248 3291.700    0.01914 3291.700    0.02587 3291.700    0.01407 3291.700    0.01798 3291.700    0.01480 3291.700    0.01265 3291.700   -0.00815 3291.700    0.01089 3291.700    0.01711 3291.700    0.00904 3291.700    0.00493 3291.700   -0.00224 3291.700    0.00331 3291.700   -0.00288 3291.700   -0.00432 3291.700    0.00016 3291.700   -0.00178 3291.700    0.00274
3291.800    0.03264 3291.800    0.02010 3291.800    0.01362 3291.800    0.00721 3291.800    0.02467 3291.800    0.02552 3291.800    0.01268 3291.800    0.01744 3291.800    0.01060 3291.800    0.00664 3291.800    0.01102 3291.800   -0.00049 3291.800    0.00652 3291.800    0.00075 3291.800    0.00248 3291.800    0.00104 3291.800    0.00686 3291.800    0.00011 3291.800   -0.00169 3291.800    0.00301
3291.900    0.02796 3291.900    0.02129 3291.900    0.01545 3291.900    0.02043 3291.900    0.01482 3291.900    0.01984 3291.900    0.02096 3291.900    0.00838 3291.900    0.00945 3291.900    0.00971 3291.900    0.01535 3291.900    0.00608 3291.900   -0.00180 3291.900   -0.00269 3291.900    0.00391 3291.900   -0.00079 3291.900    0.00920 3291.900   -0.00539 3291.900    0.00191 3291.900    0.00143
3292.000    0.03805 3292.000    0.02065 3292.000    0.02117 3292.000    0.00568 3292.000    0.01603 3292.000    0.01645 3292.000    0.00859 3292.000    0.00965 3292.000    0.01159 3292.000    0.01530 3292.000   -0.00630 3292.000   -0.00016 3292.000    0.00509 3292.000   -0.00671 3292.000    0.00504 3292.000   -0.00068 3292.000    0.00802 3292.000   -0.00003 3292.000   -0.00123 3292.000   -0.00085
3292.200    0.04178 3292.200    0.02157 3292.200    0.01209 3292.200    0.03359 3292.200    0.01321 3292.200    0.02212 3292.200    0.01115 3292.200    0.00426 3292.200    0.00296 3292.200    0.00656 3292.200    0.00308 3292.200   -0.00328 3292.200    0.01325 3292.200   -0.00984 3292.200    0.00579 3292.200    0.00123 3292.200    0.00536 3292.200   -0.00003 3292.200    0.00905 3292.200    0.00462
3292.300    0.03434 3292.300    0.01128 3292.300    0.01861 3292.300    0.03042 3292.300    0.00617 3292.300    0.01376 3292.300    0.01251 3292.300    0.01913 3292.300    0.01436 3292.300    0.00549 3292.300    0.01161 3292.300   -0.00340 3292.300    0.01282 3292.300   -0.00441 3292.300   -0.00043 3292.300    0.00059 3292.300   -0.00131 3292.300   -0.00006 3292.300    0.00355 3292.300    0.00494
3292.400    0.04813 3292.400    0.02276 3292.400    0.01462 3292.400    0.01593 3292.400    0.02598 3292.400    0.01902 3292.400    0.01854 3292.400    0.01538 3292.400    0.00540 3292.400    0.00296 3292.400    0.01193 3292.400   -0.00402 3292.400    0.00313 3292.400   -0.00090 3292.400    0.00185 3292.400    0.00408 3292.400    0.00286 3292.400    0.00285 3292.400    0.00125 3292.400    0.00127
3292.500    0.05292 3292.500    0.02124 3292.500    0.02130 3292.500    0.01884 3292.500    0.02332 3292.500    0.00949 3292.500    0.01221 3292.500    0.00954 3292.500    0.00779 3292.500   -0.00165 3292.500    0.00737 3292.500   -0.00213 3292.500   -0.00434 3292.500    0.00357 3292.500    0.00430 3292.500    0.00408 3292.500   -0.00221 3292.500    0.00081 3292.500    0.00320 3292.500   -0.00271
3292.600    0.05009 3292.600    0.02119 3292.600    0.01527 3292.600    0.00954 3292.600    0.02382 3292.600    0.00866 3292.600    0.00014 3292.600    0.00433 3292.600    0.00825 3292.600    0.00453 3292.600    0.00169 3292.600    0.00691 3292.600    0.00800 3292.600    0.00320 3292.600    0.00141 3292.600    0.00473 3292.600    0.00212 3292.600    0.00049 3292.600    0.00182 3292.600   -0.00277
3292.700    0.04260 3292.700    0.02844 3292.700    0.01761 3292.700    0.01451 3292.700    0.04076 3292.700    0.01554 3292.700    0.01285 3292.700    0.01130 3292.700    0.01882 3292.700   -0.00117 3292.700    0.01269 3292.700    0.00358 3292.700    0.00609 3292.700    0.00031 3292.700    0.00276 3292.700    0.00013 3292.700    0.00254 3292.700    0.00547 3292.700    0.00033 3292.700    0.00466
3292.900    0.04648 3292.900    0.01995 3292.900    0.01972 3292.900    0.01466 3292.900    0.03051 3292.900    0.02763 3292.900    0.01115 3292.900    0.00519 3292.900    0.02118 3292.900    0.00425 3292.900    0.00426 3292.900    0.00978 3292.900   -0.00064 3292.900   -0.00300 3292.900    0.00174 3292.900    0.00580 3292.900    0.00343 3292.900    0.00138 3292.900    0.00171 3292.900    0.00277
3293.000    0.04581 3293.000    0.01829 3293.000    0.02163 3293.000    0.03607 3293.000    0.04327 3293.000    0.01115 3293.000    0.00855 3293.000   -0.00215 3293.000    0.00796 3293.000    0.00161 3293.000    0.00778 3293.000    0.01089 3293.000    0.00917 3293.000   -0.00176 3293.000    0.00235 3293.000   -0.00046 3293.000   -0.00157 3293.000    0.00498 3293.000    0.00413 3293.000   -0.00108
3293.100    0.04203 3293.100    0.02643 3293.100    0.01778 3293.100    0.02629 3293.100    0.02849 3293.100    0.02013 3293.100    0.01378 3293.100    0.00029 3293.100    0.01391 3293.100   -0.00202 3293.100    0.01616 3293.100    0.00296 3293.100    0.00260 3293.100    0.00457 3293.100    0.00873 3293.100    0.00520 3293.100    0.00366 3293.100    0.00253 3293.100   -0.00352 3293.100    0.00317
3293.200    0.04771 3293.200    0.02452 3293.200    0.01456 3293.200    0.00827 3293.200    0.02699 3293.200    0.01657 3293.200    0.01986 3293.200    0.00857 3293.200    0.01201 3293.200    0.00788 3293.200    0.00782 3293.200    0.00448 3293.200   -0.00132 3293.200    0.00468 3293.200    0.00369 3293.200    0.00320 3293.200    0.00266 3293.200   -0.00115 3293.200    0.00042 3293.200    0.00265
3293.300    0.05159 3293.300    0.02149 3293.300    0.01431 3293.300    0.01868 3293.300    0.01688 3293.300    0.02200 3293.300    0.02462 3293.300    0.00591 3293.300    0.01903 3293.300    0.00513 3293.300    0.00863 3293.300    0.00263 3293.300    0.00026 3293.300    0.00148 3293.300   -0.00019 3293.300    0.00802 3293.300    0.00375 3293.300    0.00220 3293.300    0.00498 3293.300    0.00129
3293.400    0.04603 3293.400    0.01811 3293.400    0.02050 3293.400    0.04707 3293.400    0.03045 3293.400    0.02030 3293.400    0.00604 3293.400    0.00842 3293.400    0.01341 3293.400    0.00552 3293.400    0.01427 3293.400    0.00198 3293.400   -0.00291 3293.400    0.00540 3293.400    0.00226 3293.400    0.00633 3293.400    0.00520 3293.400    0.00128 3293.400    0.00404 3293.400    0.00172
3293.600    0.03539 3293.600    0.01565 3293.600    0.02691 3293.600    0.04480 3293.600    0.02960 3293.600    0.00895 3293.600   -0.00471 3293.600    0.00759 3293.600    0.00858 3293.600    0.00237 3293.600    0.00502 3293.600    0.01068 3293.600   -0.00191 3293.600    0.00743 3293.600    0.00025 3293.600   -0.00246 3293.600    0.00010 3293.600   -0.00120 3293.600    0.00564 3293.600    0.00245
3293.700    0.04248 3293.700    0.01543 3293.700    0.02107 3293.700    0.03221 3293.700    0.03221 3293.700    0.00572 3293.700    0.01234 3293.700    0.00673 3293.700    0.02357 3293.700    0.01024 3293.700    0.00904 3293.700    0.00530 3293.700    0.00249 3293.700    0.00471 3293.700    0.00537 3293.700    0.00216 3293.700    0.00462 3293.700   -0.00115 3293.700    0.00305 3293.700    0.00254
3293.800    0.03742 3293.800    0.02037 3293.800    0.03231 3293.800    0.03248 3293.800    0.03055 3293.800    0.01177 3293.800    0.01178 3293.800    0.00733 3293.800    0.01795 3293.800    0.01269 3293.800    0.00124 3293.800    0.01249 3293.800    0.00588 3293.800    0.00671 3293.800   -0.00176 3293.800    0.00320 3293.800    0.00283 3293.800   -0.00262 3293.800    0.00402 3293.800    0.00055
3293.900    0.05319 3293.900    0.02286 3293.900    0.02354 3293.900    0.03422 3293.900    0.03669 3293.900    0.02573 3293.900    0.01068 3293.900    0.01254 3293.900    0.01948 3293.900    0.00763 3293.900    0.01499 3293.900    0.01286 3293.900    0.00816 3293.900    0.00210 3293.900    0.00224 3293.900    0.00670 3293.900    0.00545 3293.900    0.00187 3293.900    0.00580 3293.900    0.00161
3294.000    0.04688 3294.000    0.02780 3294.000    0.01985 3294.000    0.03486 3294.000    0.02528 3294.000    0.02457 3294.000    0.00583 3294.000    0.02171 3294.000    0.02308 3294.000    0.01083 3294.000    0.00678 3294.000    0.00284 3294.000    0.01023 3294.000    0.00626 3294.000    0.00391 3294.000    0.00013 3294.000    0.00334 3294.000    0.00615 3294.000    0.00110 3294.000    0.00256
3294.200    0.04476 3294.200    0.03008 3294.200    0.02007 3294.200    0.03354 3294.200    0.02794 3294.200    0.02970 3294.200    0.01195 3294.200    0.01508 3294.200    0.00920 3294.200    0.00774 3294.200    0.00778 3294.200    0.00801 3294.200    0.01017 3294.200    0.00763 3294.200    0.00444 3294.200   -0.00201 3294.200    0.00138 3294.200    0.00762 3294.200    0.00507 3294.200    0.00175
3294.300    0.04841 3294.300    0.03252 3294.300    0.03429 3294.300    0.03713 3294.300    0.02859 3294.300    0.02337 3294.300    0.01943 3294.300    0.01872 3294.300    0.01721 3294.300    0.00954 3294.300    0.01472 3294.300    0.00107 3294.300   -0.00175 3294.300    0.00041 3294.300    0.00400 3294.300   -0.00054 3294.300   -0.00109 3294.300    0.00454 3294.300    0.00540 3294.300    0.00222
3294.400    0.05312 3294.400    0.03125 3294.400    0.02897 3294.400    0.02471 3294.400    0.04368 3294.400    0.02697 3294.400    0.01280 3294.400    0.00313 3294.400    0.02576 3294.400    0.01916 3294.400    0.00557 3294.400    0.00456 3294.400   -0.00260 3294.400   -0.00000 3294.400    0.00042 3294.400    0.00059 3294.400   -0.00137 3294.400    0.00862 3294.400    0.00228 3294.400    0.00071
3294.500    0.05837 3294.500    0.04195 3294.500    0.03129 3294.500    0.03269 3294.500    0.03010 3294.500    0.03712 3294.500    0.01811 3294.500    0.01314 3294.500    0.02010 3294.500    0.00842 3294.500    0.00611 3294.500    0.00452 3294.500   -0.00217 3294.500    0.00316 3294.500    0.00416 3294.500    0.00216 3294.500    0.00430 3294.500    0.00408 3294.500    0.00474 3294.500    0.00197
3294.600    0.06584 3294.600    0.04022 3294.600    0.03307 3294.600    0.05172 3294.600    0.02452 3294.600    0.03376 3294.600    0.01344 3294.600    0.01437 3294.600    0.02085 3294.600    0.01373 3294.600    0.01211 3294.600   -0.00213 3294.600   -0.00011 3294.600    0.00925 3294.600    0.00224 3294.600   -0.00263 3294.600    0.00363 3294.600    0.00590 3294.600    0.00230 3294.600    0.00367
3294.700    0.06789 3294.700    0.03356 3294.700    0.02499 3294.700    0.03655 3294.700    0.02543 3294.700    0.02076 3294.700    0.01531 3294.700    0.00860 3294.700    0.02398 3294.700    0.00375 3294.700    0.01247 3294.700    0.00009 3294.700    0.00567 3294.700    0.00598 3294.700    0.00413 3294.700    0.00028 3294.700    0.00609 3294.700    0.00430 3294.700    0.00042 3294.700    0.00308
3294.900    0.05402 3294.900    0.03763 3294.900    0.03109 3294.900    0.04199 3294.900    0.01733 3294.900    0.03649 3294.900    0.01612 3294.900    0.01696 3294.900    0.02176 3294.900    0.00681 3294.900    0.01387 3294.900    0.00563 3294.900   -0.00477 3294.900    0.00351 3294.900    0.00601 3294.900   -0.00237 3294.900    0.00398 3294.900    0.00419 3294.900    0.00028 3294.900    0.00529
3295.000    0.05189 3295.000    0.04339 3295.000    0.03865 3295.000    0.04458 3295.000    0.03583 3295.000    0.04287 3295.000    0.02126 3295.000    0.02392 3295.000    0.02898 3295.000    0.00411 3295.000    0.01206 3295.000    0.00428 3295.000    0.00032 3295.000    0.00254 3295.000    0.00083 3295.000    0.00433 3295.000   -0.00218 3295.000    0.00400 3295.000    0.00345 3295.000    0.00267
3295.100    0.05920 3295.100    0.04535 3295.100    0.03694 3295.100    0.04717 3295.100    0.02668 3295.100    0.01811 3295.100    0.01506 3295.100    0.02010 3295.100    0.02250 3295.100    0.00785 3295.100    0.01783 3295.100    0.00395 3295.100    0.00715 3295.100    0.00096 3295.100    0.00416 3295.100    0.00487 3295.100   -0.00166 3295.100    0.00207 3295.100   -0.00004 3295.100    0.00215
3295.200    0.05665 3295.200    0.05469 3295.200    0.02768 3295.200    0.04141 3295.200    0.05343 3295.200    0.03177 3295.200    0.00987 3295.200    0.01726 3295.200    0.02944 3295.200    0.00707 3295.200    0.00755 3295.200    0.00563 3295.200    0.00540 3295.200   -0.00134 3295.200    0.00034 3295.200    0.00512 3295.200    0.00177 3295.200    0.00152 3295.200   -0.00051 3295.200    0.00071
3295.300    0.06536 3295.300    0.05380 3295.300    0.03761 3295.300    0.03317 3295.300    0.04111 3295.300    0.04503 3295.300    0.00575 3295.300    0.01377 3295.300    0.03551 3295.300    0.01145 3295.300    0.00227 3295.300   -0.00061 3295.300    0.01658 3295.300    0.00488 3295.300    0.00292 3295.300    0.00396 3295.300   -0.00240 3295.300    0.00492 3295.300    0.00667 3295.300   -0.00015
3295.400    0.07510 3295.400    0.05161 3295.400    0.04706 3295.400    0.04749 3295.400    0.03619 3295.400    0.03579 3295.400    0.02623 3295.400    0.01194 3295.400    0.02894 3295.400    0.01736 3295.400    0.02239 3295.400    0.00050 3295.400    0.00636 3295.400    0.00110 3295.400    0.00251 3295.400    0.00599 3295.400    0.00016 3295.400   -0.00077 3295.400    0.00173 3295.400    0.00068
3295.600    0.06754 3295.600    0.04431 3295.600    0.04780 3295.600    0.03993 3295.600    0.04056 3295.600    0.03778 3295.600    0.02759 3295.600    0.01426 3295.600    0.02646 3295.600    0.01491 3295.600    0.01495 3295.600    0.00247 3295.600    0.00397 3295.600    0.00478 3295.600    0.00331 3295.600    0.00971 3295.600    0.00420 3295.600    0.00011 3295.600   -0.00274 3295.600    0.00310
3295.700    0.06741 3295.700    0.03597 3295.700    0.05162 3295.700    0.03835 3295.700    0.05584 3295.700    0.04490 3295.700    0.01939 3295.700    0.01272 3295.700    0.03192 3295.700    0.01629 3295.700    0.01238 3295.700    0.00522 3295.700    0.00185 3295.700    0.00815 3295.700    0.00358 3295.700    0.00861 3295.700   -0.00003 3295.700    0.00329 3295.700   -0.00239 3295.700    0.00277
3295.800    0.08549 3295.800    0.04866 3295.800    0.03981 3295.800    0.05188 3295.800    0.05780 3295.800    0.04142 3295.800    0.02211 3295.800    0.01044 3295.800    0.03047 3295.800    0.01007 3295.800    0.01147 3295.800   -0.00320 3295.800    0.01155 3295.800    0.00602 3295.800   -0.00057 3295.800    0.00504 3295.800    0.00081 3295.800    0.00375 3295.800   -0.00033 3295.800    0.00597
3295.900    0.09029 3295.900    0.04620 3295.900    0.05817 3295.900    0.05716 3295.900    0.05268 3295.900    0.03749 3295.900    0.03669 3295.900    0.01621 3295.900    0.02076 3295.900    0.01297 3295.900    0.01589 3295.900   -0.00484 3295.900    0.01128 3295.900    0.01183 3295.900   -0.00396 3295.900    0.00061 3295.900    0.00709 3295.900   -0.00354 3295.900    0.00305 3295.900    0.00661
3296.000    0.08919 3296.000    0.05390 3296.000    0.06553 3296.000    0.04876 3296.000    0.05499 3296.000    0.04755 3296.000    0.03116 3296.000    0.02096 3296.000    0.02130 3296.000    0.01536 3296.000    0.02289 3296.000    0.00194 3296.000    0.01234 3296.000    0.00165 3296.000    0.00463 3296.000    0.00309 3296.000    0.00520 3296.000    0.00397 3296.000    0.00259 3296.000    0.00579
3296.100    0.09050 3296.100    0.06433 3296.100    0.05883 3296.100    0.05769 3296.100    0.05499 3296.100    0.04565 3296.100    0.03720 3296.100    0.02074 3296.100    0.01981 3296.100    0.01398 3296.100    0.01152 3296.100    0.00625 3296.100    0.00117 3296.100    0.00320 3296.100    0.00799 3296.100    0.01056 3296.100    0.00725 3296.100   -0.00087 3296.100    0.00342 3296.100    0.00459
3296.300    0.07905 3296.300    0.05993 3296.300    0.05309 3296.300    0.05838 3296.300    0.05066 3296.300    0.04995 3296.300    0.03146 3296.300    0.01756 3296.300    0.03113 3296.300    0.01629 3296.300    0.01486 3296.300   -0.00102 3296.300    0.01256 3296.300    0.00481 3296.300    0.00587 3296.300    0.00712 3296.300    0.00408 3296.300    0.00185 3296.300    0.00415 3296.300    0.00512
3296.400    0.07587 3296.400    0.05238 3296.400    0.05376 3296.400    0.05241 3296.400    0.04624 3296.400    0.06043 3296.400    0.03660 3296.400    0.02243 3296.400    0.04088 3296.400    0.01404 3296.400    0.01774 3296.400    0.00370 3296.400    0.01732 3296.400    0.00884 3296.400    0.00358 3296.400    0.00582 3296.400    0.00020 3296.400    0.00590 3296.400    0.00782 3296.400    0.00233
3296.500    0.08356 3296.500    0.05430 3296.500    0.05310 3296.500    0.05991 3296.500    0.03553 3296.500    0.04979 3296.500    0.03613 3296.500    0.02789 3296.500    0.03125 3296.500    0.01283 3296.500    0.01576 3296.500   -0.00119 3296.500    0.00079 3296.500    0.01094 3296.500    0.01033 3296.500    0.00450 3296.500    0.00783 3296.500    0.00694 3296.500    0.00577 3296.500   -0.00026
3296.600    0.08676 3296.600    0.07339 3296.600    0.05826 3296.600    0.06483 3296.600    0.04413 3296.600    0.03641 3296.600    0.03783 3296.600    0.01969 3296.600    0.03311 3296.600    0.02183 3296.600    0.02126 3296.600    0.00518 3296.600    0.00159 3296.600   -0.00159 3296.600    0.00617 3296.600    0.00664 3296.600    0.00959 3296.600    0.01377 3296.600    0.00652 3296.600    0.00005
3296.700    0.09730 3296.700    0.05978 3296.700    0.05930 3296.700    0.05627 3296.700    0.05237 3296.700    0.04937 3296.700    0.04523 3296.700    0.01838 3296.700    0.02337 3296.700    0.02208 3296.700    0.02722 3296.700    0.01175 3296.700    0.02024 3296.700   -0.00069 3296.700    0.00422 3296.700    0.00123 3296.700    0.00276 3296.700    0.01018 3296.700    0.00531 3296.700    0.00390
3296.900    0.08343 3296.900    0.05462 3296.900    0.06429 3296.900    0.08471 3296.900    0.05127 3296.900    0.05969 3296.900    0.04047 3296.900    0.02471 3296.900    0.04315 3296.900    0.02008 3296.900    0.02925 3296.900    0.00407 3296.900    0.01860 3296.900    0.00801 3296.900    0.01289 3296.900    0.00447 3296.900   -0.00153 3296.900    0.00465 3296.900    0.01135 3296.900    0.00459
3297.000    0.08934 3297.000    0.06977 3297.000    0.05594 3297.000    0.08793 3297.000    0.07062 3297.000    0.06441 3297.000    0.02602 3297.000    0.02718 3297.000    0.04340 3297.000    0.02014 3297.000    0.02293 3297.000    0.00177 3297.000    0.01499 3297.000    0.00963 3297.000    0.00568 3297.000   -0.00209 3297.000    0.00446 3297.000    0.00514 3297.000    0.00672 3297.000    0.00243
3297.100    0.10179 3297.100    0.07451 3297.100    0.06278 3297.100    0.07154 3297.100    0.09430 3297.100    0.06582 3297.100    0.03074 3297.100    0.03074 3297.100    0.03890 3297.100    0.01789 3297.100    0.03371 3297.100    0.01537 3297.100    0.01081 3297.100    0.00275 3297.100    0.00989 3297.100    0.00537 3297.100    0.00327 3297.100    0.00498 3297.100    0.00687 3297.100    0.00179
3297.200    0.09280 3297.200    0.07275 3297.200    0.06631 3297.200    0.08920 3297.200    0.06645 3297.200    0.05989 3297.200    0.03741 3297.200    0.03681 3297.200    0.03159 3297.200    0.01775 3297.200    0.01337 3297.200    0.01196 3297.200    0.01621 3297.200   -0.00007 3297.200    0.00821 3297.200    0.00687 3297.200    0.00699 3297.200    0.00147 3297.200    0.00654 3297.200    0.00152
3297.300    0.08451 3297.300    0.07257 3297.300    0.06863 3297.300    0.09628 3297.300    0.06831 3297.300    0.05559 3297.300    0.04255 3297.300    0.02778 3297.300    0.02890 3297.300    0.02076 3297.300    0.03096 3297.300    0.01081 3297.300    0.00742 3297.300   -0.00276 3297.300    0.00430 3297.300    0.00396 3297.300    0.00818 3297.300    0.00623 3297.300    0.00735 3297.300    0.00616
3297.400    0.11751 3297.400    0.07833 3297.400    0.07771 3297.400    0.09639 3297.400    0.07112 3297.400    0.06801 3297.400    0.04939 3297.400    0.03861 3297.400    0.03873 3297.400    0.01947 3297.400    0.01842 3297.400    0.00966 3297.400    0.00588 3297.400    0.00622 3297.400    0.00744 3297.400    0.00684 3297.400    0.00356 3297.400    0.00781 3297.400    0.00489 3297.400    0.00563
3297.600    0.11323 3297.600    0.09090 3297.600    0.08155 3297.600    0.10041 3297.600    0.06740 3297.600    0.08073 3297.600    0.03847 3297.600    0.04175 3297.600    0.04390 3297.600    0.01952 3297.600    0.02645 3297.600    0.00070 3297.600    0.00837 3297.600    0.00791 3297.600    0.00769 3297.600    0.00856 3297.600    0.00824 3297.600    0.00887 3297.600    0.00353 3297.600    0.00390
3297.700    0.11080 3297.700    0.10794 3297.700    0.08324 3297.700    0.09338 3297.700    0.07314 3297.700    0.06478 3297.700    0.03635 3297.700    0.03861 3297.700    0.05133 3297.700    0.02132 3297.700    0.03331 3297.700    0.00654 3297.700    0.00848 3297.700    0.00340 3297.700    0.00744 3297.700    0.00540 3297.700    0.00417 3297.700    0.01086 3297.700    0.00553 3297.700    0.00026
3297.800    0.12572 3297.800    0.09194 3297.800    0.08137 3297.800    0.09929 3297.800    0.08435 3297.800    0.07344 3297.800    0.04315 3297.800    0.03258 3297.800    0.04604 3297.800    0.02650 3297.800    0.02478 3297.800    0.01849 3297.800    0.00768 3297.800   -0.00134 3297.800    0.00447 3297.800    0.00442 3297.800    0.01052 3297.800    0.00702 3297.800    0.00457 3297.800    0.00686
3297.900    0.13411 3297.900    0.09914 3297.900    0.08937 3297.900    0.08809 3297.900    0.07268 3297.900    0.07961 3297.900    0.05454 3297.900    0.03542 3297.900    0.04038 3297.900    0.02059 3297.900    0.02843 3297.900    0.01832 3297.900    0.01240 3297.900    0.00595 3297.900    0.00821 3297.900    0.00453 3297.900    0.00186 3297.900    0.00745 3297.900    0.00683 3297.900    0.00701
3298.000    0.13869 3298.000    0.09845 3298.000    0.08095 3298.000    0.10633 3298.000    0.09340 3298.000    0.07812 3298.000    0.04714 3298.000    0.04647 3298.000    0.05220 3298.000    0.02467 3298.000    0.03218 3298.000    0.01561 3298.000    0.01113 3298.000    0.01252 3298.000    0.00917 3298.000    0.00757 3298.000    0.00343 3298.000    0.00661 3298.000    0.00498 3298.000    0.00381
3298.100    0.13921 3298.100    0.09333 3298.100    0.07975 3298.100    0.10374 3298.100    0.09631 3298.100    0.07124 3298.100    0.05037 3298.100    0.04625 3298.100    0.04728 3298.100    0.02638 3298.100    0.02537 3298.100    0.00925 3298.100    0.00217 3298.100    0.00154 3298.100    0.00983 3298.100    0.00912 3298.100    0.00593 3298.100    0.00922 3298.100    0.00568 3298.100    0.00642
3298.300    0.12752 3298.300    0.09723 3298.300    0.08284 3298.300    0.09787 3298.300    0.09948 3298.300    0.08164 3298.300    0.05029 3298.300    0.04052 3298.300    0.05265 3298.300    0.02422 3298.300    0.03628 3298.300    0.00904 3298.300    0.01547 3298.300    0.00406 3298.300    0.00532 3298.300    0.00963 3298.300    0.00654 3298.300    0.00947 3298.300    0.00632 3298.300    0.00500
3298.400    0.13268 3298.400    0.10284 3298.400    0.09101 3298.400    0.12329 3298.400    0.08802 3298.400    0.08064 3298.400    0.04026 3298.400    0.04310 3298.400    0.05261 3298.400    0.02304 3298.400    0.02794 3298.400    0.00707 3298.400    0.00911 3298.400    0.01242 3298.400    0.00818 3298.400    0.01019 3298.400    0.00613 3298.400    0.01094 3298.400    0.00641 3298.400    0.00823
3298.500    0.13949 3298.500    0.11399 3298.500    0.09753 3298.500    0.10765 3298.500    0.08188 3298.500    0.09481 3298.500    0.05981 3298.500    0.03954 3298.500    0.05905 3298.500    0.02815 3298.500    0.03971 3298.500    0.01352 3298.500    0.01526 3298.500    0.01283 3298.500    0.00903 3298.500    0.00825 3298.500   -0.00012 3298.500    0.00781 3298.500    0.01029 3298.500    0.00783
3298.600    0.13954 3298.600    0.11931 3298.600    0.09491 3298.600    0.10966 3298.600    0.10124 3298.600    0.09249 3298.600    0.05768 3298.600    0.03902 3298.600    0.05261 3298.600    0.03608 3298.600    0.04183 3298.600    0.02153 3298.600    0.00938 3298.600    0.00867 3298.600    0.00755 3298.600    0.00760 3298.600    0.00795 3298.600    0.00411 3298.600    0.01001 3298.600    0.00758
3298.700    0.14880 3298.700    0.11802 3298.700    0.09875 3298.700    0.12419 3298.700    0.10068 3298.700    0.10023 3298.700    0.06656 3298.700    0.03426 3298.700    0.06112 3298.700    0.03094 3298.700    0.03529 3298.700    0.01524 3298.700    0.01404 3298.700    0.00316 3298.700    0.00824 3298.700    0.00526 3298.700    0.00837 3298.700    0.00677 3298.700    0.01074 3298.700    0.00837
3298.800    0.15869 3298.800    0.12313 3298.800    0.10739 3298.800    0.11267 3298.800    0.11024 3298.800    0.09348 3298.800    0.05721 3298.800    0.04370 3298.800    0.06566 3298.800    0.03566 3298.800    0.03466 3298.800    0.01919 3298.800    0.01664 3298.800    0.00440 3298.800    0.00669 3298.800    0.00836 3298.800    0.00879 3298.800    0.00411 3298.800    0.01352 3298.800    0.00720
