3272.368408	32.666992   	3272.368408	3.002930    	3272.368408	34.013672   	3272.368408	12.434570   	3272.368408	-28.953125  	3272.368408	-61.224609  	3272.368408	-1.052734   	3272.368408	23.359375   	3272.368408	70.030273   	3272.368408	0.317383    	3272.368408	-47.417969  	3272.368408	-29.598633  	3272.368408	42.380859   	3272.368408	9.497070    	3272.368408	4.869141    	3272.368408	18.825195   	3272.368408	39.070313   	3272.368408	41.185547   	3272.368408	76.823242   	3272.368408	-49.987305  
3272.466309	11.666992   	3272.466309	-38.997070  	3272.466309	49.013672   	3272.466309	-23.565430  	3272.466309	-2.953125   	3272.466309	-75.224609  	3272.466309	9.947266    	3272.466309	13.359375   	3272.466309	24.030273   	3272.466309	-9.682617   	3272.466309	-66.417969  	3272.466309	-6.598633   	3272.466309	44.380859   	3272.466309	-1.502930   	3272.466309	-20.130859  	3272.466309	-12.174805  	3272.466309	42.070313   	3272.466309	-5.814453   	3272.466309	92.823242   	3272.466309	-90.987305  
3272.563965	1.666992    	3272.563965	-61.997070  	3272.563965	13.013672   	3272.563965	-62.565430  	3272.563965	5.046875    	3272.563965	-78.224609  	3272.563965	-18.052734  	3272.563965	-28.640625  	3272.563965	-34.969727  	3272.563965	-3.682617   	3272.563965	-33.417969  	3272.563965	-5.598633   	3272.563965	2.380859    	3272.563965	-31.502930  	3272.563965	-78.130859  	3272.563965	-40.174805  	3272.563965	38.070313   	3272.563965	-53.814453  	3272.563965	118.823242  	3272.563965	-76.987305  
3272.661865	-15.333008  	3272.661865	-41.997070  	3272.661865	17.013672   	3272.661865	-48.565430  	3272.661865	7.046875    	3272.661865	-68.224609  	3272.661865	-42.052734  	3272.661865	-38.640625  	3272.661865	-65.969727  	3272.661865	-11.682617  	3272.661865	-4.417969   	3272.661865	-1.598633   	3272.661865	-26.619141  	3272.661865	-52.502930  	3272.661865	-119.130859 	3272.661865	-46.174805  	3272.661865	8.070313    	3272.661865	-32.814453  	3272.661865	68.823242   	3272.661865	-28.987305  
3272.759521	-13.333008  	3272.759521	-50.997070  	3272.759521	14.013672   	3272.759521	-39.565430  	3272.759521	-4.953125   	3272.759521	-49.224609  	3272.759521	-16.052734  	3272.759521	-12.640625  	3272.759521	-51.969727  	3272.759521	-49.682617  	3272.759521	-6.417969   	3272.759521	-7.598633   	3272.759521	-9.619141   	3272.759521	-45.502930  	3272.759521	-74.130859  	3272.759521	-23.174805  	3272.759521	-30.929688  	3272.759521	-18.814453  	3272.759521	13.823242   	3272.759521	-25.987305  
3272.857178	-11.333008  	3272.857178	-77.997070  	3272.857178	4.013672    	3272.857178	-43.565430  	3272.857178	-26.953125  	3272.857178	-19.224609  	3272.857178	-26.052734  	3272.857178	11.359375   	3272.857178	-24.969727  	3272.857178	-34.682617  	3272.857178	0.582031    	3272.857178	-36.598633  	3272.857178	19.380859   	3272.857178	-30.502930  	3272.857178	-54.130859  	3272.857178	-3.174805   	3272.857178	-40.929688  	3272.857178	-5.814453   	3272.857178	16.823242   	3272.857178	-39.987305  
3272.955078	-7.333008   	3272.955078	-33.997070  	3272.955078	64.013672   	3272.955078	-47.565430  	3272.955078	-29.953125  	3272.955078	22.775391   	3272.955078	-36.052734  	3272.955078	26.359375   	3272.955078	4.030273    	3272.955078	-38.682617  	3272.955078	21.582031   	3272.955078	-42.598633  	3272.955078	1.380859    	3272.955078	3.497070    	3272.955078	-57.130859  	3272.955078	-3.174805   	3272.955078	-6.929688   	3272.955078	-7.814453   	3272.955078	8.823242    	3272.955078	-48.987305  
3273.052734	5.666992    	3273.052734	-4.997070   	3273.052734	47.013672   	3273.052734	-58.565430  	3273.052734	-31.953125  	3273.052734	20.775391   	3273.052734	-64.052734  	3273.052734	24.359375   	3273.052734	-11.969727  	3273.052734	-52.682617  	3273.052734	19.582031   	3273.052734	-31.598633  	3273.052734	-16.619141  	3273.052734	-5.502930   	3273.052734	-64.130859  	3273.052734	-19.174805  	3273.052734	-30.929688  	3273.052734	-27.814453  	3273.052734	29.823242   	3273.052734	-44.987305  
3273.150635	36.666992   	3273.150635	48.002930   	3273.150635	-1.986328   	3273.150635	-59.565430  	3273.150635	-8.953125   	3273.150635	20.775391   	3273.150635	-50.052734  	3273.150635	21.359375   	3273.150635	-10.969727  	3273.150635	-45.682617  	3273.150635	-27.417969  	3273.150635	-44.598633  	3273.150635	-19.619141  	3273.150635	-35.502930  	3273.150635	-30.130859  	3273.150635	-0.174805   	3273.150635	-8.929688   	3273.150635	-32.814453  	3273.150635	11.823242   	3273.150635	-34.987305  
3273.248291	23.666992   	3273.248291	79.002930   	3273.248291	4.013672    	3273.248291	-49.565430  	3273.248291	-2.953125   	3273.248291	13.775391   	3273.248291	-13.052734  	3273.248291	-0.640625   	3273.248291	-21.969727  	3273.248291	-31.682617  	3273.248291	-34.417969  	3273.248291	-19.598633  	3273.248291	8.380859    	3273.248291	-8.502930   	3273.248291	-22.130859  	3273.248291	19.825195   	3273.248291	-13.929688  	3273.248291	-69.814453  	3273.248291	3.823242    	3273.248291	-33.987305  
3273.345947	2.666992    	3273.345947	72.002930   	3273.345947	-6.986328   	3273.345947	-32.565430  	3273.345947	16.046875   	3273.345947	6.775391    	3273.345947	-18.052734  	3273.345947	10.359375   	3273.345947	-25.969727  	3273.345947	-7.682617   	3273.345947	-10.417969  	3273.345947	-1.598633   	3273.345947	16.380859   	3273.345947	-2.502930   	3273.345947	-55.130859  	3273.345947	6.825195    	3273.345947	-9.929688   	3273.345947	-43.814453  	3273.345947	-10.176758  	3273.345947	-44.987305  
3273.443848	9.666992    	3273.443848	55.002930   	3273.443848	-85.986328  	3273.443848	-23.565430  	3273.443848	63.046875   	3273.443848	-27.224609  	3273.443848	-39.052734  	3273.443848	9.359375    	3273.443848	-19.969727  	3273.443848	-7.682617   	3273.443848	6.582031    	3273.443848	9.401367    	3273.443848	2.380859    	3273.443848	19.497070   	3273.443848	-45.130859  	3273.443848	-10.174805  	3273.443848	10.070313   	3273.443848	29.185547   	3273.443848	-21.176758  	3273.443848	3.012695    
3273.541504	6.666992    	3273.541504	21.002930   	3273.541504	-121.986328 	3273.541504	-23.565430  	3273.541504	50.046875   	3273.541504	0.775391    	3273.541504	-42.052734  	3273.541504	31.359375   	3273.541504	-10.969727  	3273.541504	-17.682617  	3273.541504	-6.417969   	3273.541504	-0.598633   	3273.541504	-3.619141   	3273.541504	20.497070   	3273.541504	13.869141   	3273.541504	-29.174805  	3273.541504	-24.929688  	3273.541504	54.185547   	3273.541504	-46.176758  	3273.541504	15.012695   
3273.639404	-16.333008  	3273.639404	19.002930   	3273.639404	-87.986328  	3273.639404	-8.565430   	3273.639404	-4.953125   	3273.639404	2.775391    	3273.639404	-26.052734  	3273.639404	39.359375   	3273.639404	-12.969727  	3273.639404	0.317383    	3273.639404	-3.417969   	3273.639404	14.401367   	3273.639404	-5.619141   	3273.639404	6.497070    	3273.639404	22.869141   	3273.639404	-18.174805  	3273.639404	-40.929688  	3273.639404	57.185547   	3273.639404	-70.176758  	3273.639404	-4.987305   
3273.737061	-31.333008  	3273.737061	43.002930   	3273.737061	-63.986328  	3273.737061	-27.565430  	3273.737061	-50.953125  	3273.737061	-34.224609  	3273.737061	-31.052734  	3273.737061	29.359375   	3273.737061	-15.969727  	3273.737061	25.317383   	3273.737061	-8.417969   	3273.737061	9.401367    	3273.737061	-53.619141  	3273.737061	9.497070    	3273.737061	30.869141   	3273.737061	22.825195   	3273.737061	-21.929688  	3273.737061	27.185547   	3273.737061	-48.176758  	3273.737061	31.012695   
3273.834717	-50.333008  	3273.834717	12.002930   	3273.834717	-36.986328  	3273.834717	-26.565430  	3273.834717	-39.953125  	3273.834717	-45.224609  	3273.834717	-27.052734  	3273.834717	16.359375   	3273.834717	-5.969727   	3273.834717	32.317383   	3273.834717	-34.417969  	3273.834717	6.401367    	3273.834717	-89.619141  	3273.834717	34.497070   	3273.834717	1.869141    	3273.834717	45.825195   	3273.834717	-8.929688   	3273.834717	-13.814453  	3273.834717	-12.176758  	3273.834717	32.012695   
3273.932617	-42.333008  	3273.932617	-26.997070  	3273.932617	-70.986328  	3273.932617	-31.565430  	3273.932617	1.046875    	3273.932617	-39.224609  	3273.932617	-21.052734  	3273.932617	28.359375   	3273.932617	2.030273    	3273.932617	36.317383   	3273.932617	-59.417969  	3273.932617	15.401367   	3273.932617	-64.619141  	3273.932617	37.497070   	3273.932617	8.869141    	3273.932617	64.825195   	3273.932617	21.070313   	3273.932617	-55.814453  	3273.932617	-29.176758  	3273.932617	37.012695   
3274.030273	-15.333008  	3274.030273	-26.997070  	3274.030273	-25.986328  	3274.030273	-18.565430  	3274.030273	32.046875   	3274.030273	-14.224609  	3274.030273	0.947266    	3274.030273	29.359375   	3274.030273	0.030273    	3274.030273	63.317383   	3274.030273	-68.417969  	3274.030273	33.401367   	3274.030273	-49.619141  	3274.030273	27.497070   	3274.030273	11.869141   	3274.030273	44.825195   	3274.030273	23.070313   	3274.030273	-30.814453  	3274.030273	-12.176758  	3274.030273	51.012695   
3274.128174	-16.333008  	3274.128174	-49.997070  	3274.128174	30.013672   	3274.128174	-21.565430  	3274.128174	-8.953125   	3274.128174	11.775391   	3274.128174	-3.052734   	3274.128174	23.359375   	3274.128174	13.030273   	3274.128174	61.317383   	3274.128174	-45.417969  	3274.128174	28.401367   	3274.128174	-54.619141  	3274.128174	15.497070   	3274.128174	33.869141   	3274.128174	34.825195   	3274.128174	22.070313   	3274.128174	-7.814453   	3274.128174	-31.176758  	3274.128174	34.012695   
3274.225830	-28.333008  	3274.225830	-25.997070  	3274.225830	13.013672   	3274.225830	-25.565430  	3274.225830	-58.953125  	3274.225830	8.775391    	3274.225830	-19.052734  	3274.225830	8.359375    	3274.225830	-11.969727  	3274.225830	4.317383    	3274.225830	-22.417969  	3274.225830	0.401367    	3274.225830	-46.619141  	3274.225830	11.497070   	3274.225830	45.869141   	3274.225830	60.825195   	3274.225830	13.070313   	3274.225830	-33.814453  	3274.225830	-4.176758   	3274.225830	34.012695   
3274.323486	-29.333008  	3274.323486	14.002930   	3274.323486	2.013672    	3274.323486	-15.565430  	3274.323486	-48.953125  	3274.323486	-3.224609   	3274.323486	-4.052734   	3274.323486	21.359375   	3274.323486	-1.969727   	3274.323486	-4.682617   	3274.323486	-11.417969  	3274.323486	7.401367    	3274.323486	-34.619141  	3274.323486	-15.502930  	3274.323486	-8.130859   	3274.323486	78.825195   	3274.323486	-8.929688   	3274.323486	-43.814453  	3274.323486	13.823242   	3274.323486	36.012695   
3274.421387	-40.333008  	3274.421387	48.002930   	3274.421387	2.013672    	3274.421387	-22.565430  	3274.421387	-12.953125  	3274.421387	-26.224609  	3274.421387	15.947266   	3274.421387	7.359375    	3274.421387	-7.969727   	3274.421387	17.317383   	3274.421387	-32.417969  	3274.421387	11.401367   	3274.421387	-33.619141  	3274.421387	-14.502930  	3274.421387	-27.130859  	3274.421387	83.825195   	3274.421387	-22.929688  	3274.421387	-74.814453  	3274.421387	2.823242    	3274.421387	21.012695   
3274.519043	-47.333008  	3274.519043	38.002930   	3274.519043	70.013672   	3274.519043	12.434570   	3274.519043	13.046875   	3274.519043	-33.224609  	3274.519043	33.947266   	3274.519043	0.359375    	3274.519043	-23.969727  	3274.519043	12.317383   	3274.519043	-24.417969  	3274.519043	-20.598633  	3274.519043	-72.619141  	3274.519043	-13.502930  	3274.519043	-10.130859  	3274.519043	55.825195   	3274.519043	23.070313   	3274.519043	-51.814453  	3274.519043	21.823242   	3274.519043	19.012695   
3274.616699	-10.333008  	3274.616699	-12.997070  	3274.616699	127.013672  	3274.616699	20.434570   	3274.616699	18.046875   	3274.616699	-31.224609  	3274.616699	12.947266   	3274.616699	-7.640625   	3274.616699	-11.969727  	3274.616699	19.317383   	3274.616699	-7.417969   	3274.616699	-25.598633  	3274.616699	-94.619141  	3274.616699	-34.502930  	3274.616699	17.869141   	3274.616699	40.825195   	3274.616699	43.070313   	3274.616699	-17.814453  	3274.616699	42.823242   	3274.616699	-3.987305   
3274.714600	30.666992   	3274.714600	-36.997070  	3274.714600	121.013672  	3274.714600	-15.565430  	3274.714600	9.046875    	3274.714600	0.775391    	3274.714600	7.947266    	3274.714600	-7.640625   	3274.714600	1.030273    	3274.714600	15.317383   	3274.714600	-1.417969   	3274.714600	-15.598633  	3274.714600	-95.619141  	3274.714600	-13.502930  	3274.714600	30.869141   	3274.714600	26.825195   	3274.714600	25.070313   	3274.714600	-47.814453  	3274.714600	-22.176758  	3274.714600	-38.987305  
3274.812256	-22.333008  	3274.812256	-63.997070  	3274.812256	76.013672   	3274.812256	-2.565430   	3274.812256	23.046875   	3274.812256	24.775391   	3274.812256	9.947266    	3274.812256	-20.640625  	3274.812256	32.030273   	3274.812256	-9.682617   	3274.812256	4.582031    	3274.812256	-9.598633   	3274.812256	-42.619141  	3274.812256	11.497070   	3274.812256	57.869141   	3274.812256	27.825195   	3274.812256	7.070313    	3274.812256	-46.814453  	3274.812256	-65.176758  	3274.812256	42.012695   
3274.910156	-8.333008   	3274.910156	-80.997070  	3274.910156	29.013672   	3274.910156	-8.565430   	3274.910156	28.046875   	3274.910156	32.775391   	3274.910156	-19.052734  	3274.910156	-23.640625  	3274.910156	54.030273   	3274.910156	-21.682617  	3274.910156	18.582031   	3274.910156	-21.598633  	3274.910156	11.380859   	3274.910156	-19.502930  	3274.910156	19.869141   	3274.910156	-4.174805   	3274.910156	25.070313   	3274.910156	30.185547   	3274.910156	-64.176758  	3274.910156	23.012695   
3275.007813	-7.333008   	3275.007813	-57.997070  	3275.007813	13.013672   	3275.007813	-20.565430  	3275.007813	-2.953125   	3275.007813	20.775391   	3275.007813	-53.052734  	3275.007813	-4.640625   	3275.007813	62.030273   	3275.007813	-5.682617   	3275.007813	0.582031    	3275.007813	-33.598633  	3275.007813	-4.619141   	3275.007813	-33.502930  	3275.007813	8.869141    	3275.007813	-46.174805  	3275.007813	35.070313   	3275.007813	107.185547  	3275.007813	-54.176758  	3275.007813	-58.987305  
3275.105469	-29.333008  	3275.105469	-34.997070  	3275.105469	-46.986328  	3275.105469	13.434570   	3275.105469	4.046875    	3275.105469	45.775391   	3275.105469	-40.052734  	3275.105469	-7.640625   	3275.105469	24.030273   	3275.105469	-20.682617  	3275.105469	-31.417969  	3275.105469	-20.598633  	3275.105469	-43.619141  	3275.105469	-24.502930  	3275.105469	-6.130859   	3275.105469	-36.174805  	3275.105469	8.070313    	3275.105469	95.185547   	3275.105469	-9.176758   	3275.105469	-53.987305  
3275.203369	-56.333008  	3275.203369	-58.997070  	3275.203369	-14.986328  	3275.203369	37.434570   	3275.203369	20.046875   	3275.203369	31.775391   	3275.203369	-1.052734   	3275.203369	-19.640625  	3275.203369	4.030273    	3275.203369	-32.682617  	3275.203369	-39.417969  	3275.203369	15.401367   	3275.203369	-65.619141  	3275.203369	-3.502930   	3275.203369	-22.130859  	3275.203369	-24.174805  	3275.203369	0.070313    	3275.203369	61.185547   	3275.203369	-7.176758   	3275.203369	-36.987305  
3275.301025	-57.333008  	3275.301025	-50.997070  	3275.301025	1.013672    	3275.301025	46.434570   	3275.301025	17.046875   	3275.301025	-15.224609  	3275.301025	32.947266   	3275.301025	-11.640625  	3275.301025	-7.969727   	3275.301025	-29.682617  	3275.301025	-22.417969  	3275.301025	29.401367   	3275.301025	-65.619141  	3275.301025	29.497070   	3275.301025	-19.130859  	3275.301025	-31.174805  	3275.301025	12.070313   	3275.301025	53.185547   	3275.301025	-4.176758   	3275.301025	-19.987305  
3275.398926	-35.333008  	3275.398926	-40.997070  	3275.398926	6.013672    	3275.398926	24.434570   	3275.398926	29.046875   	3275.398926	-48.224609  	3275.398926	6.947266    	3275.398926	-12.640625  	3275.398926	-26.969727  	3275.398926	-41.682617  	3275.398926	-8.417969   	3275.398926	30.401367   	3275.398926	-62.619141  	3275.398926	39.497070   	3275.398926	0.869141    	3275.398926	-6.174805   	3275.398926	15.070313   	3275.398926	19.185547   	3275.398926	4.823242    	3275.398926	39.012695   
3275.496582	-52.333008  	3275.496582	-39.997070  	3275.496582	49.013672   	3275.496582	5.434570    	3275.496582	47.046875   	3275.496582	-76.224609  	3275.496582	-9.052734   	3275.496582	-23.640625  	3275.496582	-26.969727  	3275.496582	-70.682617  	3275.496582	-12.417969  	3275.496582	33.401367   	3275.496582	-62.619141  	3275.496582	37.497070   	3275.496582	14.869141   	3275.496582	-0.174805   	3275.496582	14.070313   	3275.496582	-18.814453  	3275.496582	-2.176758   	3275.496582	17.012695   
3275.594238	-38.333008  	3275.594238	-58.997070  	3275.594238	41.013672   	3275.594238	42.434570   	3275.594238	45.046875   	3275.594238	-67.224609  	3275.594238	-18.052734  	3275.594238	-17.640625  	3275.594238	-13.969727  	3275.594238	-62.682617  	3275.594238	-2.417969   	3275.594238	4.401367    	3275.594238	-42.619141  	3275.594238	49.497070   	3275.594238	67.869141   	3275.594238	-7.174805   	3275.594238	24.070313   	3275.594238	-11.814453  	3275.594238	-32.176758  	3275.594238	-38.987305  
3275.692139	-10.333008  	3275.692139	-45.997070  	3275.692139	7.013672    	3275.692139	55.434570   	3275.692139	40.046875   	3275.692139	-45.224609  	3275.692139	-10.052734  	3275.692139	-14.640625  	3275.692139	15.030273   	3275.692139	-42.682617  	3275.692139	-5.417969   	3275.692139	-51.598633  	3275.692139	-44.619141  	3275.692139	57.497070   	3275.692139	84.869141   	3275.692139	-6.174805   	3275.692139	51.070313   	3275.692139	-14.814453  	3275.692139	-45.176758  	3275.692139	16.012695   
3275.789795	-3.333008   	3275.789795	14.002930   	3275.789795	-25.986328  	3275.789795	37.434570   	3275.789795	22.046875   	3275.789795	-8.224609   	3275.789795	11.947266   	3275.789795	-29.640625  	3275.789795	18.030273   	3275.789795	-27.682617  	3275.789795	-9.417969   	3275.789795	-55.598633  	3275.789795	-31.619141  	3275.789795	35.497070   	3275.789795	118.869141  	3275.789795	-11.174805  	3275.789795	40.070313   	3275.789795	7.185547    	3275.789795	-88.176758  	3275.789795	11.012695   
3275.887695	-8.333008   	3275.887695	52.002930   	3275.887695	-32.986328  	3275.887695	36.434570   	3275.887695	27.046875   	3275.887695	19.775391   	3275.887695	29.947266   	3275.887695	-16.640625  	3275.887695	-13.969727  	3275.887695	-29.682617  	3275.887695	-36.417969  	3275.887695	-8.598633   	3275.887695	20.380859   	3275.887695	41.497070   	3275.887695	86.869141   	3275.887695	6.825195    	3275.887695	4.070313    	3275.887695	20.185547   	3275.887695	-103.176758 	3275.887695	9.012695    
3275.985352	-41.333008  	3275.985352	18.002930   	3275.985352	-18.986328  	3275.985352	27.434570   	3275.985352	23.046875   	3275.985352	7.775391    	3275.985352	8.947266    	3275.985352	-15.640625  	3275.985352	6.030273    	3275.985352	-37.682617  	3275.985352	-24.417969  	3275.985352	31.401367   	3275.985352	22.380859   	3275.985352	48.497070   	3275.985352	7.869141    	3275.985352	-9.174805   	3275.985352	-24.929688  	3275.985352	19.185547   	3275.985352	-51.176758  	3275.985352	55.012695   
3276.083008	-12.333008  	3276.083008	-19.997070  	3276.083008	-6.986328   	3276.083008	3.434570    	3276.083008	20.046875   	3276.083008	10.775391   	3276.083008	-22.052734  	3276.083008	-14.640625  	3276.083008	54.030273   	3276.083008	-51.682617  	3276.083008	-16.417969  	3276.083008	20.401367   	3276.083008	-19.619141  	3276.083008	26.497070   	3276.083008	-23.130859  	3276.083008	-26.174805  	3276.083008	-42.929688  	3276.083008	8.185547    	3276.083008	-14.176758  	3276.083008	-2.987305   
3276.180908	-17.333008  	3276.180908	-23.997070  	3276.180908	-2.986328   	3276.180908	1.434570    	3276.180908	38.046875   	3276.180908	5.775391    	3276.180908	-19.052734  	3276.180908	-1.640625   	3276.180908	47.030273   	3276.180908	-33.682617  	3276.180908	-16.417969  	3276.180908	-12.598633  	3276.180908	-61.619141  	3276.180908	-26.502930  	3276.180908	-63.130859  	3276.180908	-18.174805  	3276.180908	-77.929688  	3276.180908	19.185547   	3276.180908	-17.176758  	3276.180908	2.012695    
3276.278564	-4.333008   	3276.278564	-4.997070   	3276.278564	28.013672   	3276.278564	0.434570    	3276.278564	25.046875   	3276.278564	3.775391    	3276.278564	-8.052734   	3276.278564	13.359375   	3276.278564	22.030273   	3276.278564	-18.682617  	3276.278564	-11.417969  	3276.278564	-27.598633  	3276.278564	-51.619141  	3276.278564	-6.502930   	3276.278564	-88.130859  	3276.278564	-24.174805  	3276.278564	-76.929688  	3276.278564	-11.814453  	3276.278564	-18.176758  	3276.278564	35.012695   
